,cell_type,train_val_test
34822,CD4+/CD45RO+ memory T cells,train
34823,CD4+/CD45RO+ memory T cells,train
34824,CD4+/CD45RO+ memory T cells,train
34825,CD4+/CD45RO+ memory T cells,train
34826,CD4+/CD45RO+ memory T cells,train
34827,CD4+/CD45RO+ memory T cells,train
34828,CD4+/CD45RO+ memory T cells,train
34829,CD4+/CD45RO+ memory T cells,train
34830,CD4+/CD45RO+ memory T cells,train
34831,CD4+/CD45RO+ memory T cells,train
34832,CD4+/CD45RO+ memory T cells,train
34833,CD4+/CD45RO+ memory T cells,train
34834,CD4+/CD45RO+ memory T cells,train
34835,CD4+/CD45RO+ memory T cells,train
34836,CD4+/CD45RO+ memory T cells,train
34837,CD4+/CD45RO+ memory T cells,train
34838,CD4+/CD45RO+ memory T cells,validation
34839,CD4+/CD45RO+ memory T cells,validation
34840,CD4+/CD45RO+ memory T cells,train
34841,CD4+/CD45RO+ memory T cells,train
34842,CD4+/CD45RO+ memory T cells,train
34843,CD4+/CD45RO+ memory T cells,train
34844,CD4+/CD45RO+ memory T cells,train
34845,CD4+/CD45RO+ memory T cells,train
34846,CD4+/CD45RO+ memory T cells,train
34847,CD4+/CD45RO+ memory T cells,train
34848,CD4+/CD45RO+ memory T cells,train
34849,CD4+/CD45RO+ memory T cells,train
34850,CD4+/CD45RO+ memory T cells,train
34851,CD4+/CD45RO+ memory T cells,train
34852,CD4+/CD45RO+ memory T cells,test
34853,CD4+/CD45RO+ memory T cells,train
34854,CD4+/CD45RO+ memory T cells,test
34855,CD4+/CD45RO+ memory T cells,train
34856,CD4+/CD45RO+ memory T cells,test
34857,CD4+/CD45RO+ memory T cells,train
34858,CD4+/CD45RO+ memory T cells,train
34859,CD4+/CD45RO+ memory T cells,test
34860,CD4+/CD45RO+ memory T cells,train
34861,CD4+/CD45RO+ memory T cells,train
34862,CD4+/CD45RO+ memory T cells,train
34863,CD4+/CD45RO+ memory T cells,validation
34864,CD4+/CD45RO+ memory T cells,train
34865,CD4+/CD45RO+ memory T cells,train
34866,CD4+/CD45RO+ memory T cells,test
34867,CD4+/CD45RO+ memory T cells,train
34868,CD4+/CD45RO+ memory T cells,test
34869,CD4+/CD45RO+ memory T cells,validation
34870,CD4+/CD45RO+ memory T cells,train
34871,CD4+/CD45RO+ memory T cells,train
34872,CD4+/CD45RO+ memory T cells,test
34873,CD4+/CD45RO+ memory T cells,train
34874,CD4+/CD45RO+ memory T cells,test
34875,CD4+/CD45RO+ memory T cells,train
34876,CD4+/CD45RO+ memory T cells,validation
34877,CD4+/CD45RO+ memory T cells,train
34878,CD4+/CD45RO+ memory T cells,train
34879,CD4+/CD45RO+ memory T cells,train
34880,CD4+/CD45RO+ memory T cells,train
34881,CD4+/CD45RO+ memory T cells,train
34882,CD4+/CD45RO+ memory T cells,train
34883,CD4+/CD45RO+ memory T cells,train
34884,CD4+/CD45RO+ memory T cells,train
34885,CD4+/CD45RO+ memory T cells,train
34886,CD4+/CD45RO+ memory T cells,train
34887,CD4+/CD45RO+ memory T cells,train
34888,CD4+/CD45RO+ memory T cells,train
34889,CD4+/CD45RO+ memory T cells,train
34890,CD4+/CD45RO+ memory T cells,train
34891,CD4+/CD45RO+ memory T cells,train
34892,CD4+/CD45RO+ memory T cells,train
34893,CD4+/CD45RO+ memory T cells,train
34894,CD4+/CD45RO+ memory T cells,train
34895,CD4+/CD45RO+ memory T cells,validation
34896,CD4+/CD45RO+ memory T cells,train
34897,CD4+/CD45RO+ memory T cells,train
34898,CD4+/CD45RO+ memory T cells,train
34899,CD4+/CD45RO+ memory T cells,train
34900,CD4+/CD45RO+ memory T cells,train
34901,CD4+/CD45RO+ memory T cells,train
34902,CD4+/CD45RO+ memory T cells,train
34903,CD4+/CD45RO+ memory T cells,train
34904,CD4+/CD45RO+ memory T cells,train
34905,CD4+/CD45RO+ memory T cells,train
34906,CD4+/CD45RO+ memory T cells,train
34907,CD4+/CD45RO+ memory T cells,train
34908,CD4+/CD45RO+ memory T cells,train
34909,CD4+/CD45RO+ memory T cells,train
34910,CD4+/CD45RO+ memory T cells,train
34911,CD4+/CD45RO+ memory T cells,test
34912,CD4+/CD45RO+ memory T cells,train
34913,CD4+/CD45RO+ memory T cells,train
34914,CD4+/CD45RO+ memory T cells,train
34915,CD4+/CD45RO+ memory T cells,validation
34916,CD4+/CD45RO+ memory T cells,train
34917,CD4+/CD45RO+ memory T cells,validation
34918,CD4+/CD45RO+ memory T cells,train
34919,CD4+/CD45RO+ memory T cells,train
34920,CD4+/CD45RO+ memory T cells,train
34921,CD4+/CD45RO+ memory T cells,train
34922,CD4+/CD45RO+ memory T cells,train
34923,CD4+/CD45RO+ memory T cells,train
34924,CD4+/CD45RO+ memory T cells,train
34925,CD4+/CD45RO+ memory T cells,train
34926,CD4+/CD45RO+ memory T cells,train
34927,CD4+/CD45RO+ memory T cells,validation
34928,CD4+/CD45RO+ memory T cells,train
34929,CD4+/CD45RO+ memory T cells,train
34930,CD4+/CD45RO+ memory T cells,train
34931,CD4+/CD45RO+ memory T cells,validation
34932,CD4+/CD45RO+ memory T cells,train
34933,CD4+/CD45RO+ memory T cells,validation
34934,CD4+/CD45RO+ memory T cells,train
34935,CD4+/CD45RO+ memory T cells,train
34936,CD4+/CD45RO+ memory T cells,train
34937,CD4+/CD45RO+ memory T cells,train
34938,CD4+/CD45RO+ memory T cells,test
34939,CD4+/CD45RO+ memory T cells,train
34940,CD4+/CD45RO+ memory T cells,train
34941,CD4+/CD45RO+ memory T cells,train
34942,CD4+/CD45RO+ memory T cells,train
34943,CD4+/CD45RO+ memory T cells,train
34944,CD4+/CD45RO+ memory T cells,test
34945,CD4+/CD45RO+ memory T cells,test
34946,CD4+/CD45RO+ memory T cells,train
34947,CD4+/CD45RO+ memory T cells,train
34948,CD4+/CD45RO+ memory T cells,test
34949,CD4+/CD45RO+ memory T cells,train
34950,CD4+/CD45RO+ memory T cells,train
34951,CD4+/CD45RO+ memory T cells,train
34952,CD4+/CD45RO+ memory T cells,validation
34953,CD4+/CD45RO+ memory T cells,test
34954,CD4+/CD45RO+ memory T cells,train
34955,CD4+/CD45RO+ memory T cells,test
34956,CD4+/CD45RO+ memory T cells,train
34957,CD4+/CD45RO+ memory T cells,train
34958,CD4+/CD45RO+ memory T cells,train
34959,CD4+/CD45RO+ memory T cells,train
34960,CD4+/CD45RO+ memory T cells,train
34961,CD4+/CD45RO+ memory T cells,train
34962,CD4+/CD45RO+ memory T cells,validation
34963,CD4+/CD45RO+ memory T cells,train
34964,CD4+/CD45RO+ memory T cells,train
34965,CD4+/CD45RO+ memory T cells,train
34966,CD4+/CD45RO+ memory T cells,train
34967,CD4+/CD45RO+ memory T cells,train
34968,CD4+/CD45RO+ memory T cells,train
34969,CD4+/CD45RO+ memory T cells,train
34970,CD4+/CD45RO+ memory T cells,train
34971,CD4+/CD45RO+ memory T cells,train
34972,CD4+/CD45RO+ memory T cells,train
34973,CD4+/CD45RO+ memory T cells,train
34974,CD4+/CD45RO+ memory T cells,test
34975,CD4+/CD45RO+ memory T cells,train
34976,CD4+/CD45RO+ memory T cells,train
34977,CD4+/CD45RO+ memory T cells,train
34978,CD4+/CD45RO+ memory T cells,train
34979,CD4+/CD45RO+ memory T cells,train
34980,CD4+/CD45RO+ memory T cells,train
34981,CD4+/CD45RO+ memory T cells,train
34982,CD4+/CD45RO+ memory T cells,train
34983,CD4+/CD45RO+ memory T cells,train
34984,CD4+/CD45RO+ memory T cells,train
34985,CD4+/CD45RO+ memory T cells,train
34986,CD4+/CD45RO+ memory T cells,train
34987,CD4+/CD45RO+ memory T cells,train
34988,CD4+/CD45RO+ memory T cells,train
34989,CD4+/CD45RO+ memory T cells,train
34990,CD4+/CD45RO+ memory T cells,train
34991,CD4+/CD45RO+ memory T cells,train
34992,CD4+/CD45RO+ memory T cells,train
34993,CD4+/CD45RO+ memory T cells,train
34994,CD4+/CD45RO+ memory T cells,train
34995,CD4+/CD45RO+ memory T cells,train
34996,CD4+/CD45RO+ memory T cells,train
34997,CD4+/CD45RO+ memory T cells,train
34998,CD4+/CD45RO+ memory T cells,validation
34999,CD4+/CD45RO+ memory T cells,test
35000,CD4+/CD45RO+ memory T cells,test
35001,CD4+/CD45RO+ memory T cells,train
35002,CD4+/CD45RO+ memory T cells,train
35003,CD4+/CD45RO+ memory T cells,train
35004,CD4+/CD45RO+ memory T cells,train
35005,CD4+/CD45RO+ memory T cells,train
35006,CD4+/CD45RO+ memory T cells,train
35007,CD4+/CD45RO+ memory T cells,train
35008,CD4+/CD45RO+ memory T cells,train
35009,CD4+/CD45RO+ memory T cells,train
35010,CD4+/CD45RO+ memory T cells,train
35011,CD4+/CD45RO+ memory T cells,train
35012,CD4+/CD45RO+ memory T cells,validation
35013,CD4+/CD45RO+ memory T cells,test
35014,CD4+/CD45RO+ memory T cells,train
35015,CD4+/CD45RO+ memory T cells,train
35016,CD4+/CD45RO+ memory T cells,train
35017,CD4+/CD45RO+ memory T cells,train
35018,CD4+/CD45RO+ memory T cells,test
35019,CD4+/CD45RO+ memory T cells,train
35020,CD4+/CD45RO+ memory T cells,test
35021,CD4+/CD45RO+ memory T cells,train
35022,CD4+/CD45RO+ memory T cells,train
35023,CD4+/CD45RO+ memory T cells,train
35024,CD4+/CD45RO+ memory T cells,train
35025,CD4+/CD45RO+ memory T cells,train
35026,CD4+/CD45RO+ memory T cells,train
35027,CD4+/CD45RO+ memory T cells,test
35028,CD4+/CD45RO+ memory T cells,test
35029,CD4+/CD45RO+ memory T cells,train
35030,CD4+/CD45RO+ memory T cells,train
35031,CD4+/CD45RO+ memory T cells,train
35032,CD4+/CD45RO+ memory T cells,train
35033,CD4+/CD45RO+ memory T cells,train
35034,CD4+/CD45RO+ memory T cells,train
35035,CD4+/CD45RO+ memory T cells,train
35036,CD4+/CD45RO+ memory T cells,validation
35037,CD4+/CD45RO+ memory T cells,train
35038,CD4+/CD45RO+ memory T cells,train
35039,CD4+/CD45RO+ memory T cells,train
35040,CD4+/CD45RO+ memory T cells,train
35041,CD4+/CD45RO+ memory T cells,train
35042,CD4+/CD45RO+ memory T cells,train
35043,CD4+/CD45RO+ memory T cells,train
35044,CD4+/CD45RO+ memory T cells,validation
35045,CD4+/CD45RO+ memory T cells,train
35046,CD4+/CD45RO+ memory T cells,train
35047,CD4+/CD45RO+ memory T cells,train
35048,CD4+/CD45RO+ memory T cells,train
35049,CD4+/CD45RO+ memory T cells,train
35050,CD4+/CD45RO+ memory T cells,test
35051,CD4+/CD45RO+ memory T cells,train
35052,CD4+/CD45RO+ memory T cells,train
35053,CD4+/CD45RO+ memory T cells,validation
35054,CD4+/CD45RO+ memory T cells,train
35055,CD4+/CD45RO+ memory T cells,validation
35056,CD4+/CD45RO+ memory T cells,test
35057,CD4+/CD45RO+ memory T cells,validation
35058,CD4+/CD45RO+ memory T cells,train
35059,CD4+/CD45RO+ memory T cells,train
35060,CD4+/CD45RO+ memory T cells,train
35061,CD4+/CD45RO+ memory T cells,train
35062,CD4+/CD45RO+ memory T cells,train
35063,CD4+/CD45RO+ memory T cells,train
35064,CD4+/CD45RO+ memory T cells,train
35065,CD4+/CD45RO+ memory T cells,train
35066,CD4+/CD45RO+ memory T cells,train
35067,CD4+/CD45RO+ memory T cells,test
35068,CD4+/CD45RO+ memory T cells,train
35069,CD4+/CD45RO+ memory T cells,validation
35070,CD4+/CD45RO+ memory T cells,train
35071,CD4+/CD45RO+ memory T cells,train
35072,CD4+/CD45RO+ memory T cells,train
35073,CD4+/CD45RO+ memory T cells,train
35074,CD4+/CD45RO+ memory T cells,train
35075,CD4+/CD45RO+ memory T cells,train
35076,CD4+/CD45RO+ memory T cells,train
35077,CD4+/CD45RO+ memory T cells,train
35078,CD4+/CD45RO+ memory T cells,validation
35079,CD4+/CD45RO+ memory T cells,train
35080,CD4+/CD45RO+ memory T cells,train
35081,CD4+/CD45RO+ memory T cells,train
35082,CD4+/CD45RO+ memory T cells,train
35083,CD4+/CD45RO+ memory T cells,train
35084,CD4+/CD45RO+ memory T cells,train
35085,CD4+/CD45RO+ memory T cells,train
35086,CD4+/CD45RO+ memory T cells,validation
35087,CD4+/CD45RO+ memory T cells,train
35088,CD4+/CD45RO+ memory T cells,validation
35089,CD4+/CD45RO+ memory T cells,train
35090,CD4+/CD45RO+ memory T cells,train
35091,CD4+/CD45RO+ memory T cells,train
35092,CD4+/CD45RO+ memory T cells,train
35093,CD4+/CD45RO+ memory T cells,train
35094,CD4+/CD45RO+ memory T cells,train
35095,CD4+/CD45RO+ memory T cells,validation
35096,CD4+/CD45RO+ memory T cells,train
35097,CD4+/CD45RO+ memory T cells,validation
35098,CD4+/CD45RO+ memory T cells,train
35099,CD4+/CD45RO+ memory T cells,train
35100,CD4+/CD45RO+ memory T cells,train
35101,CD4+/CD45RO+ memory T cells,train
35102,CD4+/CD45RO+ memory T cells,validation
35103,CD4+/CD45RO+ memory T cells,train
35104,CD4+/CD45RO+ memory T cells,train
35105,CD4+/CD45RO+ memory T cells,train
35106,CD4+/CD45RO+ memory T cells,train
35107,CD4+/CD45RO+ memory T cells,train
35108,CD4+/CD45RO+ memory T cells,train
35109,CD4+/CD45RO+ memory T cells,train
35110,CD4+/CD45RO+ memory T cells,train
35111,CD4+/CD45RO+ memory T cells,train
35112,CD4+/CD45RO+ memory T cells,train
35113,CD4+/CD45RO+ memory T cells,train
35114,CD4+/CD45RO+ memory T cells,train
35115,CD4+/CD45RO+ memory T cells,train
35116,CD4+/CD45RO+ memory T cells,validation
35117,CD4+/CD45RO+ memory T cells,train
35118,CD4+/CD45RO+ memory T cells,train
35119,CD4+/CD45RO+ memory T cells,train
35120,CD4+/CD45RO+ memory T cells,train
35121,CD4+/CD45RO+ memory T cells,test
35122,CD4+/CD45RO+ memory T cells,train
35123,CD4+/CD45RO+ memory T cells,train
35124,CD4+/CD45RO+ memory T cells,train
35125,CD4+/CD45RO+ memory T cells,train
35126,CD4+/CD45RO+ memory T cells,validation
35127,CD4+/CD45RO+ memory T cells,train
35128,CD4+/CD45RO+ memory T cells,validation
35129,CD4+/CD45RO+ memory T cells,train
35130,CD4+/CD45RO+ memory T cells,train
35131,CD4+/CD45RO+ memory T cells,train
35132,CD4+/CD45RO+ memory T cells,train
35133,CD4+/CD45RO+ memory T cells,train
35134,CD4+/CD45RO+ memory T cells,train
35135,CD4+/CD45RO+ memory T cells,train
35136,CD4+/CD45RO+ memory T cells,train
35137,CD4+/CD45RO+ memory T cells,train
35138,CD4+/CD45RO+ memory T cells,train
35139,CD4+/CD45RO+ memory T cells,train
35140,CD4+/CD45RO+ memory T cells,train
35141,CD4+/CD45RO+ memory T cells,test
35142,CD4+/CD45RO+ memory T cells,train
35143,CD4+/CD45RO+ memory T cells,train
35144,CD4+/CD45RO+ memory T cells,validation
35145,CD4+/CD45RO+ memory T cells,train
35146,CD4+/CD45RO+ memory T cells,test
35147,CD4+/CD45RO+ memory T cells,test
35148,CD4+/CD45RO+ memory T cells,train
35149,CD4+/CD45RO+ memory T cells,train
35150,CD4+/CD45RO+ memory T cells,test
35151,CD4+/CD45RO+ memory T cells,validation
35152,CD4+/CD45RO+ memory T cells,train
35153,CD4+/CD45RO+ memory T cells,test
35154,CD4+/CD45RO+ memory T cells,train
35155,CD4+/CD45RO+ memory T cells,train
35156,CD4+/CD45RO+ memory T cells,train
35157,CD4+/CD45RO+ memory T cells,train
35158,CD4+/CD45RO+ memory T cells,train
35159,CD4+/CD45RO+ memory T cells,train
35160,CD4+/CD45RO+ memory T cells,test
35161,CD4+/CD45RO+ memory T cells,train
35162,CD4+/CD45RO+ memory T cells,train
35163,CD4+/CD45RO+ memory T cells,train
35164,CD4+/CD45RO+ memory T cells,validation
35165,CD4+/CD45RO+ memory T cells,validation
35166,CD4+/CD45RO+ memory T cells,train
35167,CD4+/CD45RO+ memory T cells,train
35168,CD4+/CD45RO+ memory T cells,validation
35169,CD4+/CD45RO+ memory T cells,train
35170,CD4+/CD45RO+ memory T cells,train
35171,CD4+/CD45RO+ memory T cells,validation
35172,CD4+/CD45RO+ memory T cells,train
35173,CD4+/CD45RO+ memory T cells,train
35174,CD4+/CD45RO+ memory T cells,train
35175,CD4+/CD45RO+ memory T cells,train
35176,CD4+/CD45RO+ memory T cells,train
35177,CD4+/CD45RO+ memory T cells,train
35178,CD4+/CD45RO+ memory T cells,train
35179,CD4+/CD45RO+ memory T cells,train
35180,CD4+/CD45RO+ memory T cells,validation
35181,CD4+/CD45RO+ memory T cells,validation
35182,CD4+/CD45RO+ memory T cells,validation
35183,CD4+/CD45RO+ memory T cells,train
35184,CD4+/CD45RO+ memory T cells,train
35185,CD4+/CD45RO+ memory T cells,validation
35186,CD4+/CD45RO+ memory T cells,validation
35187,CD4+/CD45RO+ memory T cells,validation
35188,CD4+/CD45RO+ memory T cells,train
35189,CD4+/CD45RO+ memory T cells,train
35190,CD4+/CD45RO+ memory T cells,train
35191,CD4+/CD45RO+ memory T cells,train
35192,CD4+/CD45RO+ memory T cells,train
35193,CD4+/CD45RO+ memory T cells,train
35194,CD4+/CD45RO+ memory T cells,train
35195,CD4+/CD45RO+ memory T cells,test
35196,CD4+/CD45RO+ memory T cells,train
35197,CD4+/CD45RO+ memory T cells,train
35198,CD4+/CD45RO+ memory T cells,train
35199,CD4+/CD45RO+ memory T cells,train
35200,CD4+/CD45RO+ memory T cells,train
35201,CD4+/CD45RO+ memory T cells,train
35202,CD4+/CD45RO+ memory T cells,train
35203,CD4+/CD45RO+ memory T cells,train
35204,CD4+/CD45RO+ memory T cells,train
35205,CD4+/CD45RO+ memory T cells,train
35206,CD4+/CD45RO+ memory T cells,train
35207,CD4+/CD45RO+ memory T cells,test
35208,CD4+/CD45RO+ memory T cells,train
35209,CD4+/CD45RO+ memory T cells,train
35210,CD4+/CD45RO+ memory T cells,train
35211,CD4+/CD45RO+ memory T cells,train
35212,CD4+/CD45RO+ memory T cells,train
35213,CD4+/CD45RO+ memory T cells,train
35214,CD4+/CD45RO+ memory T cells,test
35215,CD4+/CD45RO+ memory T cells,test
35216,CD4+/CD45RO+ memory T cells,train
35217,CD4+/CD45RO+ memory T cells,train
35218,CD4+/CD45RO+ memory T cells,test
35219,CD4+/CD45RO+ memory T cells,train
35220,CD4+/CD45RO+ memory T cells,train
35221,CD4+/CD45RO+ memory T cells,train
35222,CD4+/CD45RO+ memory T cells,train
35223,CD4+/CD45RO+ memory T cells,validation
35224,CD4+/CD45RO+ memory T cells,test
35225,CD4+/CD45RO+ memory T cells,train
35226,CD4+/CD45RO+ memory T cells,train
35227,CD4+/CD45RO+ memory T cells,train
35228,CD4+/CD45RO+ memory T cells,train
35229,CD4+/CD45RO+ memory T cells,train
35230,CD4+/CD45RO+ memory T cells,train
35231,CD4+/CD45RO+ memory T cells,train
35232,CD4+/CD45RO+ memory T cells,validation
35233,CD4+/CD45RO+ memory T cells,train
35234,CD4+/CD45RO+ memory T cells,train
35235,CD4+/CD45RO+ memory T cells,train
35236,CD4+/CD45RO+ memory T cells,train
35237,CD4+/CD45RO+ memory T cells,train
35238,CD4+/CD45RO+ memory T cells,train
35239,CD4+/CD45RO+ memory T cells,train
35240,CD4+/CD45RO+ memory T cells,test
35241,CD4+/CD45RO+ memory T cells,validation
35242,CD4+/CD45RO+ memory T cells,train
35243,CD4+/CD45RO+ memory T cells,train
35244,CD4+/CD45RO+ memory T cells,train
35245,CD4+/CD45RO+ memory T cells,test
35246,CD4+/CD45RO+ memory T cells,train
35247,CD4+/CD45RO+ memory T cells,train
35248,CD4+/CD45RO+ memory T cells,train
35249,CD4+/CD45RO+ memory T cells,train
35250,CD4+/CD45RO+ memory T cells,train
35251,CD4+/CD45RO+ memory T cells,test
35252,CD4+/CD45RO+ memory T cells,train
35253,CD4+/CD45RO+ memory T cells,validation
35254,CD4+/CD45RO+ memory T cells,train
35255,CD4+/CD45RO+ memory T cells,train
35256,CD4+/CD45RO+ memory T cells,train
35257,CD4+/CD45RO+ memory T cells,test
35258,CD4+/CD45RO+ memory T cells,train
35259,CD4+/CD45RO+ memory T cells,train
35260,CD4+/CD45RO+ memory T cells,train
35261,CD4+/CD45RO+ memory T cells,train
35262,CD4+/CD45RO+ memory T cells,train
35263,CD4+/CD45RO+ memory T cells,train
35264,CD4+/CD45RO+ memory T cells,test
35265,CD4+/CD45RO+ memory T cells,validation
35266,CD4+/CD45RO+ memory T cells,test
35267,CD4+/CD45RO+ memory T cells,train
35268,CD4+/CD45RO+ memory T cells,train
35269,CD4+/CD45RO+ memory T cells,train
35270,CD4+/CD45RO+ memory T cells,train
35271,CD4+/CD45RO+ memory T cells,train
35272,CD4+/CD45RO+ memory T cells,train
35273,CD4+/CD45RO+ memory T cells,train
35274,CD4+/CD45RO+ memory T cells,validation
35275,CD4+/CD45RO+ memory T cells,train
35276,CD4+/CD45RO+ memory T cells,train
35277,CD4+/CD45RO+ memory T cells,train
35278,CD4+/CD45RO+ memory T cells,train
35279,CD4+/CD45RO+ memory T cells,validation
35280,CD4+/CD45RO+ memory T cells,train
35281,CD4+/CD45RO+ memory T cells,train
35282,CD4+/CD45RO+ memory T cells,train
35283,CD4+/CD45RO+ memory T cells,train
35284,CD4+/CD45RO+ memory T cells,train
35285,CD4+/CD45RO+ memory T cells,train
35286,CD4+/CD45RO+ memory T cells,train
35287,CD4+/CD45RO+ memory T cells,train
35288,CD4+/CD45RO+ memory T cells,validation
35289,CD4+/CD45RO+ memory T cells,train
35290,CD4+/CD45RO+ memory T cells,train
35291,CD4+/CD45RO+ memory T cells,train
35292,CD4+/CD45RO+ memory T cells,train
35293,CD4+/CD45RO+ memory T cells,train
35294,CD4+/CD45RO+ memory T cells,train
35295,CD4+/CD45RO+ memory T cells,train
35296,CD4+/CD45RO+ memory T cells,train
35297,CD4+/CD45RO+ memory T cells,train
35298,CD4+/CD45RO+ memory T cells,train
35299,CD4+/CD45RO+ memory T cells,validation
35300,CD4+/CD45RO+ memory T cells,train
35301,CD4+/CD45RO+ memory T cells,train
35302,CD4+/CD45RO+ memory T cells,validation
35303,CD4+/CD45RO+ memory T cells,validation
35304,CD4+/CD45RO+ memory T cells,train
35305,CD4+/CD45RO+ memory T cells,test
35306,CD4+/CD45RO+ memory T cells,validation
35307,CD4+/CD45RO+ memory T cells,test
35308,CD4+/CD45RO+ memory T cells,train
35309,CD4+/CD45RO+ memory T cells,train
35310,CD4+/CD45RO+ memory T cells,validation
35311,CD4+/CD45RO+ memory T cells,test
35312,CD4+/CD45RO+ memory T cells,test
35313,CD4+/CD45RO+ memory T cells,train
35314,CD4+/CD45RO+ memory T cells,train
35315,CD4+/CD45RO+ memory T cells,test
35316,CD4+/CD45RO+ memory T cells,train
35317,CD4+/CD45RO+ memory T cells,train
35318,CD4+/CD45RO+ memory T cells,train
35319,CD4+/CD45RO+ memory T cells,train
35320,CD4+/CD45RO+ memory T cells,test
35321,CD4+/CD45RO+ memory T cells,train
35322,CD4+/CD45RO+ memory T cells,train
35323,CD4+/CD45RO+ memory T cells,train
35324,CD4+/CD45RO+ memory T cells,train
35325,CD4+/CD45RO+ memory T cells,test
35326,CD4+/CD45RO+ memory T cells,train
35327,CD4+/CD45RO+ memory T cells,train
35328,CD4+/CD45RO+ memory T cells,train
35329,CD4+/CD45RO+ memory T cells,train
35330,CD4+/CD45RO+ memory T cells,train
35331,CD4+/CD45RO+ memory T cells,train
