,gene_ID,gene_name
17469,ENSG00000138303,ASCC1
17470,ENSG00000166295,ANAPC16
17471,ENSG00000168209,DDIT4
17472,ENSG00000269926,RP11-442H21.2
17473,ENSG00000148719,DNAJB12
17474,ENSG00000107745,MICU1
17475,ENSG00000226163,RP11-167P22.3
17476,ENSG00000156026,MCU
17477,ENSG00000138315,OIT3
17478,ENSG00000138308,PLA2G12B
17479,ENSG00000122884,P4HA1
17480,ENSG00000237768,RP11-344N10.2
17481,ENSG00000272630,RP11-344N10.5
17482,ENSG00000166321,NUDT13
17483,ENSG00000272599,RP11-152N13.16
17484,ENSG00000122882,ECD
17485,ENSG00000138286,FAM149B1
17486,ENSG00000213551,DNAJC9
17487,ENSG00000182180,MRPS16
17488,ENSG00000236756,DNAJC9-AS1
17489,ENSG00000227540,RP11-152N13.5
17490,ENSG00000156042,TTC18
17491,ENSG00000138279,ANXA7
17492,ENSG00000233144,RP11-537A6.9
17493,ENSG00000166343,MSS51
17494,ENSG00000107758,PPP3CB
17495,ENSG00000166348,USP54
17496,ENSG00000268584,RP11-464F9.20
17497,ENSG00000272791,RP11-464F9.22
17498,ENSG00000177791,MYOZ1
17499,ENSG00000166317,SYNPO2L
17500,ENSG00000271848,RP11-464F9.21
17501,ENSG00000172650,AGAP5
17502,ENSG00000272140,RP11-574K11.29
17503,ENSG00000176986,SEC24C
17504,ENSG00000267964,AC022400.2
17505,ENSG00000196968,FUT11
17506,ENSG00000172586,CHCHD1
17507,ENSG00000214655,ZSWIM8
17508,ENSG00000272589,ZSWIM8-AS1
17509,ENSG00000272916,RP11-574K11.31
17510,ENSG00000166507,NDST2
17511,ENSG00000148660,CAMK2G
17512,ENSG00000224195,RP11-574K11.5
17513,ENSG00000229990,RP11-574K11.8
17514,ENSG00000122861,PLAU
17515,ENSG00000222047,C10orf55
17516,ENSG00000035403,VCL
17517,ENSG00000267957,RP11-178G16.4
17518,ENSG00000269772,RP11-178G16.5
17519,ENSG00000185009,AP3M1
17520,ENSG00000156110,ADK
17521,ENSG00000232342,RP11-46O21.2
17522,ENSG00000272748,RP11-222G7.2
17523,ENSG00000156650,KAT6B
17524,ENSG00000234149,RP11-77G23.2
17525,ENSG00000227186,RP11-77G23.5
17526,ENSG00000188716,DUPD1
17527,ENSG00000079393,DUSP13
17528,ENSG00000156671,SAMD8
17529,ENSG00000165637,VDAC2
17530,ENSG00000165644,COMTD1
17531,ENSG00000226051,ZNF503-AS1
17532,ENSG00000270087,RP11-399K21.11
17533,ENSG00000165655,ZNF503
17534,ENSG00000273248,RP11-399K21.13
17535,ENSG00000272692,RP11-399K21.14
17536,ENSG00000236842,RP11-399K21.10
17537,ENSG00000148655,C10orf11
17538,ENSG00000230575,RP11-369F10.2
17539,ENSG00000269256,RP11-325D15.2
17540,ENSG00000156113,KCNMA1
17541,ENSG00000236467,RP11-443A13.5
17542,ENSG00000225497,RP11-180I22.2
17543,ENSG00000224500,RP11-328K22.1
17544,ENSG00000225652,RP11-619F23.2
17545,ENSG00000228748,RP13-39P12.3
17546,ENSG00000151208,DLG5
17547,ENSG00000204049,AL391421.1
17548,ENSG00000233871,DLG5-AS1
17549,ENSG00000148606,POLR3A
17550,ENSG00000138326,RPS24
17551,ENSG00000230417,LINC00856
17552,ENSG00000227136,LINC00595
17553,ENSG00000229543,RP11-90J7.2
17554,ENSG00000230229,RP11-90J7.4
17555,ENSG00000228683,RP11-31E13.2
17556,ENSG00000224596,ZMIZ1-AS1
17557,ENSG00000229569,RP11-481G8.2
17558,ENSG00000108175,ZMIZ1
17559,ENSG00000108179,PPIF
17560,ENSG00000165424,ZCCHC24
17561,ENSG00000235426,RP11-342M3.5
17562,ENSG00000241317,RP11-342M3.1
17563,ENSG00000235705,AL133481.1
17564,ENSG00000253626,EIF5AL1
17565,ENSG00000185303,SFTPA2
17566,ENSG00000122852,SFTPA1
17567,ENSG00000226676,RP11-589B3.6
17568,ENSG00000244733,RP11-506M13.3
17569,ENSG00000226381,RP11-119F19.2
17570,ENSG00000188199,NUTM2B
17571,ENSG00000225484,RP11-773D16.1
17572,ENSG00000272447,RP11-182L21.6
17573,ENSG00000228570,NUTM2E
17574,ENSG00000133661,SFTPD
17575,ENSG00000273372,RP11-479O17.10
17576,ENSG00000230091,TMEM254-AS1
17577,ENSG00000133678,TMEM254
17578,ENSG00000189129,PLAC9
17579,ENSG00000122359,ANXA11
17580,ENSG00000237523,LINC00857
17581,ENSG00000204038,AL359195.1
17582,ENSG00000151224,MAT1A
17583,ENSG00000235858,RP11-36D19.8
17584,ENSG00000170788,DYDC1
17585,ENSG00000133665,DYDC2
17586,ENSG00000122378,FAM213A
17587,ENSG00000271738,RP11-137H2.6
17588,ENSG00000108219,TSPAN14
17589,ENSG00000226659,RP11-137H2.4
17590,ENSG00000178217,SH2D4B
17591,ENSG00000231082,RP11-514F8.2
17592,ENSG00000185737,NRG3
17593,ENSG00000229458,RP11-202D18.2
17594,ENSG00000233945,RP11-344L13.2
17595,ENSG00000233258,RP11-219F10.1
17596,ENSG00000271933,RP11-338I21.1
17597,ENSG00000165678,GHITM
17598,ENSG00000188373,C10orf99
17599,ENSG00000148600,CDHR1
17600,ENSG00000204033,LRIT2
17601,ENSG00000148602,LRIT1
17602,ENSG00000148604,RGR
17603,ENSG00000229404,LINC00858
17604,ENSG00000107771,CCSER2
17605,ENSG00000237267,RP11-181F12.1
17606,ENSG00000223993,RP11-475D12.1
17607,ENSG00000224504,RP11-475D12.2
17608,ENSG00000230962,RP11-113E21.1
17609,ENSG00000182771,GRID1
17610,ENSG00000234942,RP11-93H12.2
17611,ENSG00000062650,WAPAL
17612,ENSG00000227896,RP11-77P6.2
17613,ENSG00000122375,OPN4
17614,ENSG00000122367,LDB3
17615,ENSG00000272631,RP11-359E3.4
17616,ENSG00000107779,BMPR1A
17617,ENSG00000173269,MMRN2
17618,ENSG00000173267,SNCG
17619,ENSG00000148671,ADIRF
17620,ENSG00000273413,RP11-96C23.15
17621,ENSG00000229969,RP11-96C23.10
17622,ENSG00000188100,FAM25A
17623,ENSG00000148672,GLUD1
17624,ENSG00000122376,FAM35A
17625,ENSG00000223482,NUTM2A-AS1
17626,ENSG00000184923,NUTM2A
17627,ENSG00000224914,LINC00863
17628,ENSG00000214562,NUTM2D
17629,ENSG00000228055,LINC00864
17630,ENSG00000107789,MINPP1
17631,ENSG00000223761,RP11-57C13.4
17632,ENSG00000225913,RP11-57C13.6
17633,ENSG00000196566,RP11-57C13.3
17634,ENSG00000198682,PAPSS2
17635,ENSG00000138138,ATAD1
17636,ENSG00000227268,KLLN
17637,ENSG00000171862,PTEN
17638,ENSG00000184719,RNLS
17639,ENSG00000204022,LIPJ
17640,ENSG00000182333,LIPF
17641,ENSG00000204021,LIPK
17642,ENSG00000204020,LIPN
17643,ENSG00000173239,LIPM
17644,ENSG00000152766,ANKRD22
17645,ENSG00000138134,STAMBPL1
17646,ENSG00000180139,ACTA2-AS1
17647,ENSG00000107796,ACTA2
17648,ENSG00000026103,FAS
17649,ENSG00000138135,CH25H
17650,ENSG00000107798,LIPA
17651,ENSG00000232110,RP11-149I23.3
17652,ENSG00000119922,IFIT2
17653,ENSG00000119917,IFIT3
17654,ENSG00000204010,IFIT1B
17655,ENSG00000185745,IFIT1
17656,ENSG00000152778,IFIT5
17657,ENSG00000152779,SLC16A12
17658,ENSG00000234452,RP11-168O10.6
17659,ENSG00000152782,PANK1
17660,ENSG00000232936,RP11-80H5.2
17661,ENSG00000225836,RP11-80H5.6
17662,ENSG00000235100,RP11-80H5.9
17663,ENSG00000240996,RP11-80H5.7
17664,ENSG00000138182,KIF20B
17665,ENSG00000232229,LINC00865
17666,ENSG00000226159,RP11-478K7.2
17667,ENSG00000236373,RP11-15K3.1
17668,ENSG00000224750,RP11-94M14.2
17669,ENSG00000238291,RP11-94M14.3
17670,ENSG00000148680,HTR7
17671,ENSG00000148688,RPP30
17672,ENSG00000148677,ANKRD1
17673,ENSG00000225519,RP11-236B18.2
17674,ENSG00000273124,RP11-236B18.5
17675,ENSG00000224851,LINC00502
17676,ENSG00000180628,PCGF5
17677,ENSG00000165338,HECTD2
17678,ENSG00000119938,PPP1R3C
17679,ENSG00000228701,TNKS2-AS1
17680,ENSG00000107854,TNKS2
17681,ENSG00000174721,FGFBP3
17682,ENSG00000272817,RP11-402D21.2
17683,ENSG00000095564,BTAF1
17684,ENSG00000107864,CPEB3
17685,ENSG00000198060,MARCH5
17686,ENSG00000119912,IDE
17687,ENSG00000138160,KIF11
17688,ENSG00000152804,HHEX
17689,ENSG00000138190,EXOC6
17690,ENSG00000226425,RP11-348J12.2
17691,ENSG00000187553,CYP26C1
17692,ENSG00000095596,CYP26A1
17693,ENSG00000138119,MYOF
17694,ENSG00000138180,CEP55
17695,ENSG00000186188,FFAR4
17696,ENSG00000138207,RBP4
17697,ENSG00000095464,PDE6C
17698,ENSG00000148690,FRA10AC1
17699,ENSG00000108231,LGI1
17700,ENSG00000176273,SLC35G1
17701,ENSG00000138193,PLCE1
17702,ENSG00000232913,RP11-429H9.4
17703,ENSG00000228553,RP11-391J2.3
17704,ENSG00000268894,PLCE1-AS1
17705,ENSG00000273450,RP11-76P2.4
17706,ENSG00000173145,NOC3L
17707,ENSG00000108239,TBC1D12
17708,ENSG00000119969,HELLS
17709,ENSG00000108242,CYP2C18
17710,ENSG00000165841,CYP2C19
17711,ENSG00000138109,CYP2C9
17712,ENSG00000138115,CYP2C8
17713,ENSG00000231829,RP11-310E22.5
17714,ENSG00000173124,C10orf129
17715,ENSG00000234026,RP11-310E22.4
17716,ENSG00000107438,PDLIM1
17717,ENSG00000095637,SORBS1
17718,ENSG00000059573,ALDH18A1
17719,ENSG00000119977,TCTN3
17720,ENSG00000138185,ENTPD1
17721,ENSG00000226688,ENTPD1-AS1
17722,ENSG00000270099,RP11-248J23.7
17723,ENSG00000173088,C10orf131
17724,ENSG00000269948,RP11-248J23.6
17725,ENSG00000188649,CC2D2B
17726,ENSG00000269920,RP11-690P14.4
17727,ENSG00000107443,CCNJ
17728,ENSG00000095585,BLNK
17729,ENSG00000229418,RP11-35J23.1
17730,ENSG00000107447,DNTT
17731,ENSG00000197430,OPALIN
17732,ENSG00000095587,TLL2
17733,ENSG00000077147,TM9SF3
17734,ENSG00000155629,PIK3AP1
17735,ENSG00000196233,LCOR
17736,ENSG00000155640,C10orf12
17737,ENSG00000231025,RP11-175O19.4
17738,ENSG00000269891,ARHGAP19-SLIT1
17739,ENSG00000187122,SLIT1
17740,ENSG00000234855,RP11-453E2.2
17741,ENSG00000213390,ARHGAP19
17742,ENSG00000165879,FRAT1
17743,ENSG00000181274,FRAT2
17744,ENSG00000225850,RP11-452K12.4
17745,ENSG00000052749,RRP12
17746,ENSG00000231970,RP11-452K12.7
17747,ENSG00000224474,AL355490.1
17748,ENSG00000171314,PGAM1
17749,ENSG00000171311,EXOSC1
17750,ENSG00000171307,ZDHHC16
17751,ENSG00000155229,MMS19
17752,ENSG00000165886,UBTD1
17753,ENSG00000165887,ANKRD2
17754,ENSG00000241935,HOGA1
17755,ENSG00000155252,PI4K2A
17756,ENSG00000249967,PI4K2A
17757,ENSG00000203942,C10orf62
17758,ENSG00000171160,MORN4
17759,ENSG00000119986,AVPI1
17760,ENSG00000155254,MARVELD1
17761,ENSG00000155256,ZFYVE27
17762,ENSG00000120057,SFRP5
17763,ENSG00000227356,LINC00866
17764,ENSG00000155265,GOLGA7B
17765,ENSG00000095713,CRTAC1
17766,ENSG00000269783,GOLGA7B
17767,ENSG00000166024,R3HCC1L
17768,ENSG00000138131,LOXL4
17769,ENSG00000230928,RP11-34A14.3
17770,ENSG00000119943,PYROXD2
17771,ENSG00000107521,HPS1
17772,ENSG00000172987,HPSE2
17773,ENSG00000119946,CNNM1
17774,ENSG00000120053,GOT1
17775,ENSG00000224934,RP11-441O15.3
17776,ENSG00000257582,RP11-129J12.2
17777,ENSG00000228778,RP11-129J12.1
17778,ENSG00000119919,NKX2-3
17779,ENSG00000155287,SLC25A28
17780,ENSG00000260475,RP11-85A1.3
17781,ENSG00000229278,RP11-483F11.7
17782,ENSG00000198018,ENTPD7
17783,ENSG00000119929,CUTC
17784,ENSG00000014919,COX15
17785,ENSG00000023839,ABCC2
17786,ENSG00000107554,DNMBP
17787,ENSG00000227695,DNMBP-AS1
17788,ENSG00000120054,CPN1
17789,ENSG00000107566,ERLIN1
17790,ENSG00000213341,CHUK
17791,ENSG00000236308,RP11-316M21.7
17792,ENSG00000227492,RP11-316M21.6
17793,ENSG00000095485,CWF19L1
17794,ENSG00000196072,BLOC1S2
17795,ENSG00000107593,PKD2L1
17796,ENSG00000231188,RP11-34D15.2
17797,ENSG00000099194,SCD
17798,ENSG00000273030,RP11-285F16.1
17799,ENSG00000075290,WNT8B
17800,ENSG00000075826,SEC31B
17801,ENSG00000255339,NDUFB8
17802,ENSG00000166136,NDUFB8
17803,ENSG00000166135,HIF1AN
17804,ENSG00000075891,PAX2
17805,ENSG00000272572,RP11-179B2.2
17806,ENSG00000119906,FAM178A
17807,ENSG00000273476,RP11-108L7.14
17808,ENSG00000055950,MRPL43
17809,ENSG00000095539,SEMA4G
17810,ENSG00000236662,RP11-108L7.4
17811,ENSG00000107815,C10orf2
17812,ENSG00000107816,LZTS2
17813,ENSG00000186862,PDZD7
17814,ENSG00000107819,SFXN3
17815,ENSG00000273162,RP11-108L7.15
17816,ENSG00000107821,KAZALD1
17817,ENSG00000236311,TLX1NB
17818,ENSG00000269259,HUG1
17819,ENSG00000107807,TLX1
17820,ENSG00000226740,RP11-31L23.3
17821,ENSG00000237579,RP11-324L3.1
17822,ENSG00000138136,LBX1
17823,ENSG00000227128,LBX1-AS1
17824,ENSG00000229649,RP11-107I14.4
17825,ENSG00000225208,RP11-107I14.2
17826,ENSG00000230967,RP11-107I14.5
17827,ENSG00000166167,BTRC
17828,ENSG00000166171,DPCD
17829,ENSG00000166169,POLL
17830,ENSG00000107829,FBXW4
17831,ENSG00000224817,RP11-190J1.3
17832,ENSG00000107831,FGF8
17833,ENSG00000107833,NPM3
17834,ENSG00000198408,MGEA5
17835,ENSG00000226009,KCNIP2-AS1
17836,ENSG00000120049,KCNIP2
17837,ENSG00000120029,C10orf76
17838,ENSG00000166189,HPS6
17839,ENSG00000198728,LDB1
17840,ENSG00000148840,PPRC1
17841,ENSG00000166197,NOLC1
17842,ENSG00000119915,ELOVL3
17843,ENSG00000107859,PITX3
17844,ENSG00000107862,GBF1
17845,ENSG00000077150,NFKB2
17846,ENSG00000059915,PSD
17847,ENSG00000107872,FBXL15
17848,ENSG00000107874,CUEDC2
17849,ENSG00000120055,C10orf95
17850,ENSG00000138111,TMEM180
17851,ENSG00000138107,ACTR1A
17852,ENSG00000273262,RP11-18I14.11
17853,ENSG00000107882,SUFU
17854,ENSG00000272933,RP11-47A8.5
17855,ENSG00000171206,TRIM8
17856,ENSG00000138175,ARL3
17857,ENSG00000156398,SFXN2
17858,ENSG00000166272,WBP1L
17859,ENSG00000148795,CYP17A1
17860,ENSG00000203886,CYP17A1-AS1
17861,ENSG00000166275,C10orf32
17862,ENSG00000270316,C10orf32-ASMT
17863,ENSG00000214435,AS3MT
17864,ENSG00000272912,RP11-724N1.1
17865,ENSG00000148842,CNNM2
17866,ENSG00000076685,NT5C2
17867,ENSG00000235376,RPEL1
17868,ENSG00000148798,INA
17869,ENSG00000156374,PCGF6
17870,ENSG00000148835,TAF5
17871,ENSG00000173915,USMG5
17872,ENSG00000148843,PDCD11
17873,ENSG00000138172,CALHM2
17874,ENSG00000273485,RP11-225H22.7
17875,ENSG00000234699,RP11-225H22.4
17876,ENSG00000185933,CALHM1
17877,ENSG00000183128,CALHM3
17878,ENSG00000235470,RP11-225H22.5
17879,ENSG00000107954,NEURL1
17880,ENSG00000107957,SH3PXD2A
17881,ENSG00000273108,RP11-416N2.4
17882,ENSG00000107960,OBFC1
17883,ENSG00000065613,SLK
17884,ENSG00000065618,COL17A1
17885,ENSG00000156384,SFR1
17886,ENSG00000197748,WDR96
17887,ENSG00000148834,GSTO1
17888,ENSG00000065621,GSTO2
17889,ENSG00000148841,ITPRIP
17890,ENSG00000270075,RP11-127L20.5
17891,ENSG00000228261,RP11-127L20.3
17892,ENSG00000231233,CCDC147-AS1
17893,ENSG00000120051,CCDC147
17894,ENSG00000225768,RP11-127O4.3
17895,ENSG00000237761,RP11-127O4.2
17896,ENSG00000156395,SORCS3
17897,ENSG00000226387,SORCS3-AS1
17898,ENSG00000229466,RP11-56I23.1
17899,ENSG00000229775,RP11-298H24.1
17900,ENSG00000108018,SORCS1
17901,ENSG00000229981,RP11-215N21.1
17902,ENSG00000203434,RP11-163F15.1
17903,ENSG00000223381,RP11-655H13.2
17904,ENSG00000108039,XPNPEP1
17905,ENSG00000203876,RP11-451M19.3
17906,ENSG00000148700,ADD3
17907,ENSG00000119950,MXI1
17908,ENSG00000228417,RP11-549L6.3
17909,ENSG00000119953,SMNDC1
17910,ENSG00000273143,RP11-525A16.4
17911,ENSG00000138166,DUSP5
17912,ENSG00000108055,SMC3
17913,ENSG00000203867,RBM20
17914,ENSG00000232470,RP11-313D6.3
17915,ENSG00000203497,PDCD4-AS1
17916,ENSG00000150593,PDCD4
17917,ENSG00000214413,BBIP1
17918,ENSG00000270589,RP11-348N5.7
17919,ENSG00000108061,SHOC2
17920,ENSG00000150594,ADRA2A
17921,ENSG00000227851,RP11-381K7.1
17922,ENSG00000119927,GPAM
17923,ENSG00000119913,TECTB
17924,ENSG00000197142,ACSL5
17925,ENSG00000232934,RP11-324O2.3
17926,ENSG00000270599,RP11-324O2.6
17927,ENSG00000023041,ZDHHC6
17928,ENSG00000151532,VTI1A
17929,ENSG00000233340,RP11-25C19.3
17930,ENSG00000148737,TCF7L2
17931,ENSG00000233547,RP11-57H14.2
17932,ENSG00000148702,HABP2
17933,ENSG00000197893,NRAP
17934,ENSG00000165806,CASP7
17935,ENSG00000234393,RP11-211N11.5
17936,ENSG00000148735,PLEKHS1
17937,ENSG00000198924,DCLRE1A
17938,ENSG00000196865,NHLRC2
17939,ENSG00000234631,AL162407.1
17940,ENSG00000043591,ADRB1
17941,ENSG00000165813,C10orf118
17942,ENSG00000095627,TDRD1
17943,ENSG00000165816,VWA2
17944,ENSG00000169129,AFAP1L2
17945,ENSG00000099204,ABLIM1
17946,ENSG00000228484,RP11-106M7.1
17947,ENSG00000151553,FAM160B1
17948,ENSG00000165832,TRUB1
17949,ENSG00000236799,RP11-383C6.2
17950,ENSG00000107518,ATRNL1
17951,ENSG00000151892,GFRA1
17952,ENSG00000182645,CCDC172
17953,ENSG00000203837,PNLIPRP3
17954,ENSG00000175535,PNLIP
17955,ENSG00000187021,PNLIPRP1
17956,ENSG00000165863,C10orf82
17957,ENSG00000232767,RP11-498B4.5
17958,ENSG00000165868,HSPA12A
17959,ENSG00000225302,RP11-539I5.1
17960,ENSG00000188316,ENO4
17961,ENSG00000187164,KIAA1598
17962,ENSG00000148704,VAX1
17963,ENSG00000234474,RP11-501J20.2
17964,ENSG00000186795,KCNK18
17965,ENSG00000225936,RP11-501J20.5
17966,ENSG00000165646,SLC18A2
17967,ENSG00000165650,PDZD8
17968,ENSG00000258114,CTA-109P11.4
17969,ENSG00000229847,EMX2OS
17970,ENSG00000170370,EMX2
17971,ENSG00000235198,CTA-109P11.1
17972,ENSG00000234952,RP11-328K15.1
17973,ENSG00000263041,RP11-355F22.1
17974,ENSG00000107560,RAB11FIP2
17975,ENSG00000231104,RP11-354M20.3
17976,ENSG00000177640,CASC2
17977,ENSG00000165669,FAM204A
17978,ENSG00000232139,LINC00867
17979,ENSG00000119973,PRLHR
17980,ENSG00000151893,CACUL1
17981,ENSG00000229272,RP11-498J9.2
17982,ENSG00000188613,NANOS1
17983,ENSG00000107581,EIF3A
17984,ENSG00000119979,FAM45A
17985,ENSG00000183605,SFXN4
17986,ENSG00000165672,PRDX3
17987,ENSG00000198873,GRK5
17988,ENSG00000236426,RP11-79M19.2
17989,ENSG00000148908,RGS10
17990,ENSG00000151923,TIAL1
17991,ENSG00000151929,BAG3
17992,ENSG00000198825,INPP5F
17993,ENSG00000197771,MCMBP
17994,ENSG00000107651,SEC23IP
17995,ENSG00000203805,PPAPDC1A
17996,ENSG00000177234,C10orf85
17997,ENSG00000227165,WDR11-AS1
17998,ENSG00000120008,WDR11
17999,ENSG00000271670,RP11-95I16.4
18000,ENSG00000227307,RP11-95I16.2
18001,ENSG00000227143,LINC01153
18002,ENSG00000066468,FGFR2
18003,ENSG00000223432,RP11-62L18.3
18004,ENSG00000224250,RP11-78A18.2
18005,ENSG00000107669,ATE1
18006,ENSG00000226864,ATE1-AS1
18007,ENSG00000107672,NSMCE4A
18008,ENSG00000138162,TACC2
18009,ENSG00000138152,BTBD16
18010,ENSG00000107679,PLEKHA1
18011,ENSG00000254636,ARMS2
18012,ENSG00000166033,HTRA1
18013,ENSG00000187908,DMBT1
18014,ENSG00000183559,C10orf120
18015,ENSG00000138161,CUZD1
18016,ENSG00000213185,FAM24B
18017,ENSG00000203795,FAM24A
18018,ENSG00000119965,C10orf88
18019,ENSG00000179988,PSTK
18020,ENSG00000095574,IKZF5
18021,ENSG00000196177,ACADSB
18022,ENSG00000188620,HMX3
18023,ENSG00000188816,HMX2
18024,ENSG00000154473,BUB3
18025,ENSG00000230131,RP11-282I1.1
18026,ENSG00000225152,RP11-338O1.2
18027,ENSG00000234542,RP11-282I1.2
18028,ENSG00000154478,GPR26
18029,ENSG00000121898,CPXM2
18030,ENSG00000231138,RP11-391M7.3
18031,ENSG00000182022,CHST15
18032,ENSG00000065154,OAT
18033,ENSG00000269962,RP13-238F13.5
18034,ENSG00000229544,NKX1-2
18035,ENSG00000271434,RP13-238F13.3
18036,ENSG00000107902,LHPP
18037,ENSG00000258539,RP11-12J10.3
18038,ENSG00000189319,FAM53B
18039,ENSG00000233334,FAM53B-AS1
18040,ENSG00000203791,METTL10
18041,ENSG00000165660,FAM175B
18042,ENSG00000019995,ZRANB1
18043,ENSG00000226899,RP11-298J20.3
18044,ENSG00000175029,CTBP2
18045,ENSG00000237675,TEX36-AS1
18046,ENSG00000175018,TEX36
18047,ENSG00000228021,RP11-383C5.3
18048,ENSG00000224023,RP11-383C5.4
18049,ENSG00000107938,EDRF1
18050,ENSG00000236991,EDRF1-AS1
18051,ENSG00000154485,MMP21
18052,ENSG00000188690,UROS
18053,ENSG00000107949,BCCIP
18054,ENSG00000089876,DHX32
18055,ENSG00000203780,FANK1
18056,ENSG00000233409,FANK1-AS1
18057,ENSG00000148848,ADAM12
18058,ENSG00000235180,LINC00601
18059,ENSG00000154493,C10orf90
18060,ENSG00000150760,DOCK1
18061,ENSG00000223528,RP11-223P11.3
18062,ENSG00000232935,RP11-223P11.2
18063,ENSG00000188916,FAM196A
18064,ENSG00000214285,NPS
18065,ENSG00000186766,FOXI2
18066,ENSG00000180745,CLRN3
18067,ENSG00000132334,PTPRE
18068,ENSG00000232259,RP11-4C20.3
18069,ENSG00000148773,MKI67
18070,ENSG00000234640,RP11-264E18.1
18071,ENSG00000224190,RP11-442O18.2
18072,ENSG00000232985,RP11-442O18.1
18073,ENSG00000225424,RP11-168C9.1
18074,ENSG00000170430,MGMT
18075,ENSG00000268421,AL355531.2
18076,ENSG00000237224,RP11-109A6.2
18077,ENSG00000227374,RP11-109A6.3
18078,ENSG00000108001,EBF3
18079,ENSG00000237489,LINC00959
18080,ENSG00000108010,GLRX3
18081,ENSG00000236303,RP11-540N6.1
18082,ENSG00000176769,TCERG1L
18083,ENSG00000230098,TCERG1L-AS1
18084,ENSG00000189275,AL450307.1
18085,ENSG00000175470,PPP2R2D
18086,ENSG00000176171,BNIP3
18087,ENSG00000188385,JAKMIP3
18088,ENSG00000235010,RP11-140A10.3
18089,ENSG00000151640,DPYSL4
18090,ENSG00000165752,STK32C
18091,ENSG00000148814,LRRC27
18092,ENSG00000171813,PWWP2B
18093,ENSG00000231705,RP11-432J24.2
18094,ENSG00000234311,RP11-432J24.3
18095,ENSG00000180066,C10orf91
18096,ENSG00000226900,RP11-432J24.5
18097,ENSG00000229081,LINC01165
18098,ENSG00000068383,INPP5A
18099,ENSG00000234531,RP11-288G11.3
18100,ENSG00000148826,NKX6-2
18101,ENSG00000171811,TTC40
18102,ENSG00000232903,LINC01166
18103,ENSG00000224758,LINC01167
18104,ENSG00000240707,LINC01168
18105,ENSG00000197177,GPR123
18106,ENSG00000256925,GPR123-AS1
18107,ENSG00000171798,KNDC1
18108,ENSG00000171794,UTF1
18109,ENSG00000151650,VENTX
18110,ENSG00000166917,MIR202HG
18111,ENSG00000151651,ADAM8
18112,ENSG00000130640,TUBGCP2
18113,ENSG00000235245,RP11-122K13.12
18114,ENSG00000198546,ZNF511
18115,ENSG00000270235,RP11-122K13.14
18116,ENSG00000130643,CALY
18117,ENSG00000226699,RP11-122K13.7
18118,ENSG00000165828,PRAP1
18119,ENSG00000148803,FUOM
18120,ENSG00000127884,ECHS1
18121,ENSG00000148832,PAOX
18122,ENSG00000268882,AL360181.1
18123,ENSG00000254536,RP11-108K14.8
18124,ENSG00000148824,MTG1
18125,ENSG00000203772,SPRN
18126,ENSG00000130649,CYP2E1
18127,ENSG00000268925,AL161645.2
18128,ENSG00000171772,SYCE1
18129,ENSG00000225899,FRG2B
18130,ENSG00000254468,RP11-304M2.6
18131,ENSG00000230724,LINC01001
18132,ENSG00000255229,RP11-304M2.3
18133,ENSG00000177951,BET1L
18134,ENSG00000188076,SCGB1C1
18135,ENSG00000177947,ODF3
18136,ENSG00000254559,RP11-304M2.5
18137,ENSG00000177963,RIC8A
18138,ENSG00000142082,SIRT3
18139,ENSG00000185627,PSMD13
18140,ENSG00000174885,NLRP6
18141,ENSG00000255026,RP11-326C3.2
18142,ENSG00000142102,ATHL1
18143,ENSG00000206013,IFITM5
18144,ENSG00000185201,IFITM2
18145,ENSG00000254910,RP11-326C3.7
18146,ENSG00000185885,IFITM1
18147,ENSG00000251661,RP11-326C3.11
18148,ENSG00000142089,IFITM3
18149,ENSG00000255089,RP11-326C3.10
18150,ENSG00000270105,RP11-326C3.14
18151,ENSG00000270030,RP11-326C3.13
18152,ENSG00000255328,RP11-326C3.12
18153,ENSG00000270972,RP11-326C3.15
18154,ENSG00000182272,B4GALNT4
18155,ENSG00000184363,PKP3
18156,ENSG00000185187,SIGIRR
18157,ENSG00000185101,ANO9
18158,ENSG00000174915,PTDSS2
18159,ENSG00000255237,RP13-317D12.3
18160,ENSG00000023191,RNH1
18161,ENSG00000254739,RP13-46H24.1
18162,ENSG00000174775,HRAS
18163,ENSG00000161328,LRRC56
18164,ENSG00000185522,C11orf35
18165,ENSG00000254815,RP11-496I9.1
18166,ENSG00000099849,RASSF7
18167,ENSG00000247095,MIR210HG
18168,ENSG00000070047,PHRF1
18169,ENSG00000185507,IRF7
18170,ENSG00000099834,CDHR5
18171,ENSG00000070031,SCT
18172,ENSG00000069696,DRD4
18173,ENSG00000177030,DEAF1
18174,ENSG00000255158,RP11-754B17.1
18175,ENSG00000177106,EPS8L2
18176,ENSG00000177042,TMEM80
18177,ENSG00000269915,AP006621.9
18178,ENSG00000177156,TALDO1
18179,ENSG00000177225,PDDC1
18180,ENSG00000255284,AP006621.5
18181,ENSG00000255142,AP006621.6
18182,ENSG00000184524,CEND1
18183,ENSG00000177542,SLC25A22
18184,ENSG00000177595,PIDD
18185,ENSG00000177600,RPLP2
18186,ENSG00000177666,PNPLA2
18187,ENSG00000255108,AP006621.8
18188,ENSG00000177685,EFCAB4A
18189,ENSG00000177697,CD151
18190,ENSG00000177700,POLR2L
18191,ENSG00000214063,TSPAN4
18192,ENSG00000250397,RP11-1391J7.1
18193,ENSG00000177830,CHID1
